salesDate,sales_year,sales_quarter,sales_month,sales_week,Sales_Fiscal_Quarter,Sales_Fiscal_Year,Sales_Fiscal_Month,Sales_Fiscal_Week
1/31/2011,2011,1,1,6,4,2011,10,46
2/1/2011,2011,1,2,6,4,2011,11,46
2/2/2011,2011,1,2,6,4,2011,11,46
2/3/2011,2011,1,2,6,4,2011,11,46
2/4/2011,2011,1,2,6,4,2011,11,46
2/5/2011,2011,1,2,6,4,2011,11,46
2/6/2011,2011,1,2,7,4,2011,11,47
2/7/2011,2011,1,2,7,4,2011,11,47
2/8/2011,2011,1,2,7,4,2011,11,47
2/9/2011,2011,1,2,7,4,2011,11,47
2/10/2011,2011,1,2,7,4,2011,11,47
2/11/2011,2011,1,2,7,4,2011,11,47
2/12/2011,2011,1,2,7,4,2011,11,47
2/13/2011,2011,1,2,8,4,2011,11,48
2/14/2011,2011,1,2,8,4,2011,11,48
2/15/2011,2011,1,2,8,4,2011,11,48
2/16/2011,2011,1,2,8,4,2011,11,48
2/17/2011,2011,1,2,8,4,2011,11,48
2/18/2011,2011,1,2,8,4,2011,11,48
2/19/2011,2011,1,2,8,4,2011,11,48
2/20/2011,2011,1,2,9,4,2011,11,49
2/21/2011,2011,1,2,9,4,2011,11,49
2/22/2011,2011,1,2,9,4,2011,11,49
2/23/2011,2011,1,2,9,4,2011,11,49
2/24/2011,2011,1,2,9,4,2011,11,49
2/25/2011,2011,1,2,9,4,2011,11,49
2/26/2011,2011,1,2,9,4,2011,11,49
2/27/2011,2011,1,2,10,4,2011,11,50
2/28/2011,2011,1,2,10,4,2011,11,50
3/1/2011,2011,1,3,10,4,2011,12,50
3/2/2011,2011,1,3,10,4,2011,12,50
3/3/2011,2011,1,3,10,4,2011,12,50
3/4/2011,2011,1,3,10,4,2011,12,50
3/5/2011,2011,1,3,10,4,2011,12,50
3/6/2011,2011,1,3,11,4,2011,12,51
3/7/2011,2011,1,3,11,4,2011,12,51
3/8/2011,2011,1,3,11,4,2011,12,51
3/9/2011,2011,1,3,11,4,2011,12,51
3/10/2011,2011,1,3,11,4,2011,12,51
3/11/2011,2011,1,3,11,4,2011,12,51
3/12/2011,2011,1,3,11,4,2011,12,51
3/13/2011,2011,1,3,12,4,2011,12,52
3/14/2011,2011,1,3,12,4,2011,12,52
3/15/2011,2011,1,3,12,4,2011,12,52
3/16/2011,2011,1,3,12,4,2011,12,52
3/17/2011,2011,1,3,12,4,2011,12,52
3/18/2011,2011,1,3,12,4,2011,12,52
3/19/2011,2011,1,3,12,4,2011,12,52
3/20/2011,2011,1,3,13,4,2011,12,1
3/21/2011,2011,1,3,13,4,2011,12,1
3/22/2011,2011,1,3,13,4,2011,12,1
3/23/2011,2011,1,3,13,4,2011,12,1
3/24/2011,2011,1,3,13,4,2011,12,1
3/25/2011,2011,1,3,13,4,2011,12,1
3/26/2011,2011,1,3,13,4,2011,12,1
3/28/2011,2011,1,3,14,4,2011,12,2
3/29/2011,2011,1,3,14,4,2011,12,2
3/30/2011,2011,1,3,14,4,2011,12,2
3/31/2011,2011,1,3,14,4,2011,12,2
4/1/2011,2011,2,4,14,1,2011,1,2
4/2/2011,2011,2,4,14,1,2011,1,2
4/3/2011,2011,2,4,15,1,2011,1,3
4/4/2011,2011,2,4,15,1,2011,1,3
4/5/2011,2011,2,4,15,1,2011,1,3
4/6/2011,2011,2,4,15,1,2011,1,3
4/7/2011,2011,2,4,15,1,2011,1,3
4/8/2011,2011,2,4,15,1,2011,1,3
4/9/2011,2011,2,4,15,1,2011,1,3
4/10/2011,2011,2,4,16,1,2011,1,4
4/11/2011,2011,2,4,16,1,2011,1,4
4/12/2011,2011,2,4,16,1,2011,1,4
4/13/2011,2011,2,4,16,1,2011,1,4
4/14/2011,2011,2,4,16,1,2011,1,4
4/15/2011,2011,2,4,16,1,2011,1,4
4/16/2011,2011,2,4,16,1,2011,1,4
4/17/2011,2011,2,4,17,1,2011,1,5
4/18/2011,2011,2,4,17,1,2011,1,5
4/19/2011,2011,2,4,17,1,2011,1,5
4/20/2011,2011,2,4,17,1,2011,1,5
4/21/2011,2011,2,4,17,1,2011,1,5
4/22/2011,2011,2,4,17,1,2011,1,5
4/23/2011,2011,2,4,17,1,2011,1,5
4/24/2011,2011,2,4,18,1,2011,1,6
4/25/2011,2011,2,4,18,1,2011,1,6
4/26/2011,2011,2,4,18,1,2011,1,6
4/27/2011,2011,2,4,18,1,2011,1,6
4/28/2011,2011,2,4,18,1,2011,1,6
4/29/2011,2011,2,4,18,1,2011,1,6
4/30/2011,2011,2,4,18,1,2011,1,6
5/1/2011,2011,2,5,19,1,2011,2,7
5/2/2011,2011,2,5,19,1,2011,2,7
5/3/2011,2011,2,5,19,1,2011,2,7
5/4/2011,2011,2,5,19,1,2011,2,7
5/5/2011,2011,2,5,19,1,2011,2,7
5/6/2011,2011,2,5,19,1,2011,2,7
5/7/2011,2011,2,5,19,1,2011,2,7
5/8/2011,2011,2,5,20,1,2011,2,8
5/9/2011,2011,2,5,20,1,2011,2,8
5/10/2011,2011,2,5,20,1,2011,2,8
5/11/2011,2011,2,5,20,1,2011,2,8
5/12/2011,2011,2,5,20,1,2011,2,8
5/13/2011,2011,2,5,20,1,2011,2,8
5/14/2011,2011,2,5,20,1,2011,2,8
5/15/2011,2011,2,5,21,1,2011,2,9
5/16/2011,2011,2,5,21,1,2011,2,9
5/17/2011,2011,2,5,21,1,2011,2,9
5/18/2011,2011,2,5,21,1,2011,2,9
5/19/2011,2011,2,5,21,1,2011,2,9
5/20/2011,2011,2,5,21,1,2011,2,9
5/21/2011,2011,2,5,21,1,2011,2,9
5/22/2011,2011,2,5,22,1,2011,2,10
5/23/2011,2011,2,5,22,1,2011,2,10
5/24/2011,2011,2,5,22,1,2011,2,10
5/25/2011,2011,2,5,22,1,2011,2,10
5/26/2011,2011,2,5,22,1,2011,2,10
5/27/2011,2011,2,5,22,1,2011,2,10
5/28/2011,2011,2,5,22,1,2011,2,10
5/29/2011,2011,2,5,23,1,2011,2,11
5/30/2011,2011,2,5,23,1,2011,2,11
5/31/2011,2011,2,5,23,1,2011,2,11
6/1/2011,2011,2,6,23,1,2011,3,11
6/2/2011,2011,2,6,23,1,2011,3,11
6/3/2011,2011,2,6,23,1,2011,3,11
6/4/2011,2011,2,6,23,1,2011,3,11
6/5/2011,2011,2,6,24,1,2011,3,12
6/6/2011,2011,2,6,24,1,2011,3,12
6/7/2011,2011,2,6,24,1,2011,3,12
6/8/2011,2011,2,6,24,1,2011,3,12
6/9/2011,2011,2,6,24,1,2011,3,12
6/10/2011,2011,2,6,24,1,2011,3,12
6/11/2011,2011,2,6,24,1,2011,3,12
6/12/2011,2011,2,6,25,1,2011,3,13
6/13/2011,2011,2,6,25,1,2011,3,13
6/14/2011,2011,2,6,25,1,2011,3,13
6/15/2011,2011,2,6,25,1,2011,3,13
6/16/2011,2011,2,6,25,1,2011,3,13
6/17/2011,2011,2,6,25,1,2011,3,13
6/18/2011,2011,2,6,25,1,2011,3,13
6/19/2011,2011,2,6,26,1,2011,3,14
6/20/2011,2011,2,6,26,1,2011,3,14
6/21/2011,2011,2,6,26,1,2011,3,14
6/22/2011,2011,2,6,26,1,2011,3,14
6/23/2011,2011,2,6,26,1,2011,3,14
6/24/2011,2011,2,6,26,1,2011,3,14
6/25/2011,2011,2,6,26,1,2011,3,14
6/26/2011,2011,2,6,27,1,2011,3,15
6/27/2011,2011,2,6,27,1,2011,3,15
6/28/2011,2011,2,6,27,1,2011,3,15
6/29/2011,2011,2,6,27,1,2011,3,15
6/30/2011,2011,2,6,27,1,2011,3,15
7/1/2011,2011,3,7,27,2,2011,4,15
7/2/2011,2011,3,7,27,2,2011,4,15
7/3/2011,2011,3,7,28,2,2011,4,16
7/4/2011,2011,3,7,28,2,2011,4,16
7/5/2011,2011,3,7,28,2,2011,4,16
7/6/2011,2011,3,7,28,2,2011,4,16
7/7/2011,2011,3,7,28,2,2011,4,16
7/8/2011,2011,3,7,28,2,2011,4,16
7/9/2011,2011,3,7,28,2,2011,4,16
7/10/2011,2011,3,7,29,2,2011,4,17
7/11/2011,2011,3,7,29,2,2011,4,17
7/12/2011,2011,3,7,29,2,2011,4,17
7/13/2011,2011,3,7,29,2,2011,4,17
7/14/2011,2011,3,7,29,2,2011,4,17
7/15/2011,2011,3,7,29,2,2011,4,17
7/16/2011,2011,3,7,29,2,2011,4,17
7/17/2011,2011,3,7,30,2,2011,4,18
7/18/2011,2011,3,7,30,2,2011,4,18
7/19/2011,2011,3,7,30,2,2011,4,18
7/20/2011,2011,3,7,30,2,2011,4,18
7/21/2011,2011,3,7,30,2,2011,4,18
7/22/2011,2011,3,7,30,2,2011,4,18
7/23/2011,2011,3,7,30,2,2011,4,18
7/24/2011,2011,3,7,31,2,2011,4,19
7/25/2011,2011,3,7,31,2,2011,4,19
7/26/2011,2011,3,7,31,2,2011,4,19
7/27/2011,2011,3,7,31,2,2011,4,19
7/28/2011,2011,3,7,31,2,2011,4,19
7/29/2011,2011,3,7,31,2,2011,4,19
7/30/2011,2011,3,7,31,2,2011,4,19
7/31/2011,2011,3,7,32,2,2011,4,20
8/1/2011,2011,3,8,32,2,2011,5,20
8/2/2011,2011,3,8,32,2,2011,5,20
8/3/2011,2011,3,8,32,2,2011,5,20
8/4/2011,2011,3,8,32,2,2011,5,20
8/5/2011,2011,3,8,32,2,2011,5,20
8/6/2011,2011,3,8,32,2,2011,5,20
8/7/2011,2011,3,8,33,2,2011,5,21
8/8/2011,2011,3,8,33,2,2011,5,21
8/9/2011,2011,3,8,33,2,2011,5,21
8/10/2011,2011,3,8,33,2,2011,5,21
8/11/2011,2011,3,8,33,2,2011,5,21
8/12/2011,2011,3,8,33,2,2011,5,21
8/13/2011,2011,3,8,33,2,2011,5,21
8/14/2011,2011,3,8,34,2,2011,5,22
8/15/2011,2011,3,8,34,2,2011,5,22
8/16/2011,2011,3,8,34,2,2011,5,22
8/17/2011,2011,3,8,34,2,2011,5,22
8/18/2011,2011,3,8,34,2,2011,5,22
8/19/2011,2011,3,8,34,2,2011,5,22
8/20/2011,2011,3,8,34,2,2011,5,22
8/21/2011,2011,3,8,35,2,2011,5,23
8/22/2011,2011,3,8,35,2,2011,5,23
8/23/2011,2011,3,8,35,2,2011,5,23
8/24/2011,2011,3,8,35,2,2011,5,23
8/25/2011,2011,3,8,35,2,2011,5,23
8/26/2011,2011,3,8,35,2,2011,5,23
8/27/2011,2011,3,8,35,2,2011,5,23
8/28/2011,2011,3,8,36,2,2011,5,24
8/29/2011,2011,3,8,36,2,2011,5,24
8/30/2011,2011,3,8,36,2,2011,5,24
8/31/2011,2011,3,8,36,2,2011,5,24
9/1/2011,2011,3,9,36,2,2011,6,24
9/2/2011,2011,3,9,36,2,2011,6,24
9/3/2011,2011,3,9,36,2,2011,6,24
9/4/2011,2011,3,9,37,2,2011,6,25
9/5/2011,2011,3,9,37,2,2011,6,25
9/6/2011,2011,3,9,37,2,2011,6,25
9/7/2011,2011,3,9,37,2,2011,6,25
9/8/2011,2011,3,9,37,2,2011,6,25
9/9/2011,2011,3,9,37,2,2011,6,25
9/10/2011,2011,3,9,37,2,2011,6,25
9/11/2011,2011,3,9,38,2,2011,6,26
9/12/2011,2011,3,9,38,2,2011,6,26
9/13/2011,2011,3,9,38,2,2011,6,26
9/14/2011,2011,3,9,38,2,2011,6,26
9/15/2011,2011,3,9,38,2,2011,6,26
9/16/2011,2011,3,9,38,2,2011,6,26
9/17/2011,2011,3,9,38,2,2011,6,26
9/18/2011,2011,3,9,39,2,2011,6,27
9/19/2011,2011,3,9,39,2,2011,6,27
9/20/2011,2011,3,9,39,2,2011,6,27
9/21/2011,2011,3,9,39,2,2011,6,27
9/22/2011,2011,3,9,39,2,2011,6,27
9/23/2011,2011,3,9,39,2,2011,6,27
9/24/2011,2011,3,9,39,2,2011,6,27
9/25/2011,2011,3,9,40,2,2011,6,28
9/26/2011,2011,3,9,40,2,2011,6,28
9/27/2011,2011,3,9,40,2,2011,6,28
9/28/2011,2011,3,9,40,2,2011,6,28
9/29/2011,2011,3,9,40,2,2011,6,28
9/30/2011,2011,3,9,40,2,2011,6,28
10/1/2011,2011,4,10,40,3,2011,7,28
10/2/2011,2011,4,10,41,3,2011,7,29
10/3/2011,2011,4,10,41,3,2011,7,29
10/4/2011,2011,4,10,41,3,2011,7,29
10/5/2011,2011,4,10,41,3,2011,7,29
10/6/2011,2011,4,10,41,3,2011,7,29
10/7/2011,2011,4,10,41,3,2011,7,29
10/8/2011,2011,4,10,41,3,2011,7,29
10/9/2011,2011,4,10,42,3,2011,7,30
10/10/2011,2011,4,10,42,3,2011,7,30
10/11/2011,2011,4,10,42,3,2011,7,30
10/12/2011,2011,4,10,42,3,2011,7,30
10/13/2011,2011,4,10,42,3,2011,7,30
10/14/2011,2011,4,10,42,3,2011,7,30
10/15/2011,2011,4,10,42,3,2011,7,30
10/16/2011,2011,4,10,43,3,2011,7,31
10/17/2011,2011,4,10,43,3,2011,7,31
10/18/2011,2011,4,10,43,3,2011,7,31
10/19/2011,2011,4,10,43,3,2011,7,31
10/20/2011,2011,4,10,43,3,2011,7,31
10/21/2011,2011,4,10,43,3,2011,7,31
10/22/2011,2011,4,10,43,3,2011,7,31
10/23/2011,2011,4,10,44,3,2011,7,32
10/24/2011,2011,4,10,44,3,2011,7,32
10/25/2011,2011,4,10,44,3,2011,7,32
10/26/2011,2011,4,10,44,3,2011,7,32
10/27/2011,2011,4,10,44,3,2011,7,32
10/28/2011,2011,4,10,44,3,2011,7,32
10/29/2011,2011,4,10,44,3,2011,7,32
10/30/2011,2011,4,10,45,3,2011,7,33
10/31/2011,2011,4,10,45,3,2011,7,33
